1, 100001, 0
101, 100101, 0
201, 100201, 0
301, 100301, 0
401, 100401, 0
501, 100501, 0
601, 100601, 0
701, 100701, 0
801, 100801, 0
901, 100901, 0
1001, 101001, 0
1101, 101101, 0
1201, 101201, 0
1301, 101301, 0
1401, 101401, 0
1501, 101501, 0
1601, 101601, 0
1701, 101701, 0
1801, 101801, 0
1901, 101901, 0
2001, 102001, 0
2101, 102101, 0
2201, 102201, 0
2301, 102301, 0
2401, 102401, 0
2501, 102501, 0
2601, 102601, 0
2701, 102701, 0
2801, 102801, 0
2901, 102901, 0
3001, 103001, 0
3101, 103101, 0
3201, 103201, 0
3301, 103301, 0
3401, 103401, 0
3501, 103501, 0
3601, 103601, 0
3701, 103701, 0
3801, 103801, 0
3901, 103901, 0
4001, 104001, 0
4101, 104101, 0
4201, 104201, 0
4301, 104301, 0
4401, 104401, 0
4501, 104501, 0
4601, 104601, 0
4701, 104701, 0
4801, 104801, 0
4901, 104901, 0
5001, 105001, 0
5101, 105101, 0
5201, 105201, 0
5301, 105301, 0
5401, 105401, 0
5501, 105501, 0
5601, 105601, 0
5701, 105701, 0
5801, 105801, 0
5901, 105901, 0
6001, 106001, 0
6101, 106101, 0
6201, 106201, 0
6301, 106301, 0
6401, 106401, 0
6501, 106501, 0
6601, 106601, 0
6701, 106701, 0
6801, 106801, 0
6901, 106901, 0
7001, 107001, 0
7101, 107101, 0
7201, 107201, 0
7301, 107301, 0
7401, 107401, 0
7501, 107501, 0
7601, 107601, 0
7701, 107701, 0
7801, 107801, 0
7901, 107901, 0
8001, 108001, 0
8101, 108101, 0
8201, 108201, 0
8301, 108301, 0
8401, 108401, 0
8501, 108501, 0
8601, 108601, 0
8701, 108701, 0
8801, 108801, 0
8901, 108901, 0
9001, 109001, 0
9101, 109101, 0
9201, 109201, 0
9301, 109301, 0
9401, 109401, 0
9501, 109501, 0
9601, 109601, 0
9701, 109701, 0
9801, 109801, 0
9901, 109901, 0
10001, 110001, 0
10101, 110101, 0
10201, 110201, 0
10301, 110301, 0
10401, 110401, 0
10501, 110501, 0
10601, 110601, 0
10701, 110701, 0
10801, 110801, 0
10901, 110901, 0
11001, 111001, 0
11101, 111101, 0
11201, 111201, 0
11301, 111301, 0
11401, 111401, 0
11501, 111501, 0
11601, 111601, 0
11701, 111701, 0
11801, 111801, 0
11901, 111901, 0
12001, 112001, 0
12101, 112101, 0
12201, 112201, 0
12301, 112301, 0
12401, 112401, 0
12501, 112501, 0
12601, 112601, 0
12701, 112701, 0
12801, 112801, 0
12901, 112901, 0
13001, 113001, 0
13101, 113101, 0
13201, 113201, 0
13301, 113301, 0
13401, 113401, 0
13501, 113501, 0
13601, 113601, 0
13701, 113701, 0
13801, 113801, 0
13901, 113901, 0
14001, 114001, 0
14101, 114101, 0
14201, 114201, 0
14301, 114301, 0
14401, 114401, 0
14501, 114501, 0
14601, 114601, 0
14701, 114701, 0
14801, 114801, 0
14901, 114901, 0
15001, 115001, 0
15101, 115101, 0
15201, 115201, 0
15301, 115301, 0
15401, 115401, 0
15501, 115501, 0
15601, 115601, 0
15701, 115701, 0
15801, 115801, 0
15901, 115901, 0
16001, 116001, 0
16101, 116101, 0
16201, 116201, 0
16301, 116301, 0
16401, 116401, 0
16501, 116501, 0
16601, 116601, 0
16701, 116701, 0
16801, 116801, 0
16901, 116901, 0
17001, 117001, 0
17101, 117101, 0
17201, 117201, 0
17301, 117301, 0
17401, 117401, 0
17501, 117501, 0
17601, 117601, 0
17701, 117701, 0
17801, 117801, 0
17901, 117901, 0
18001, 118001, 0
18101, 118101, 0
18201, 118201, 0
18301, 118301, 0
18401, 118401, 0
18501, 118501, 0
18601, 118601, 0
18701, 118701, 0
18801, 118801, 0
18901, 118901, 0
19001, 119001, 0
19101, 119101, 0
19201, 119201, 0
19301, 119301, 0
19401, 119401, 0
19501, 119501, 0
19601, 119601, 0
19701, 119701, 0
19801, 119801, 0
19901, 119901, 0
20001, 120001, 0
20101, 120101, 0
20201, 120201, 0
20301, 120301, 0
20401, 120401, 0
20501, 120501, 0
20601, 120601, 0
20701, 120701, 0
20801, 120801, 0
20901, 120901, 0
21001, 121001, 0
21101, 121101, 0
21201, 121201, 0
21301, 121301, 0
21401, 121401, 0
21501, 121501, 0
21601, 121601, 0
21701, 121701, 0
21801, 121801, 0
21901, 121901, 0
22001, 122001, 0
22101, 122101, 0
22201, 122201, 0
22301, 122301, 0
22401, 122401, 0
22501, 122501, 0
22601, 122601, 0
22701, 122701, 0
22801, 122801, 0
22901, 122901, 0
23001, 123001, 0
23101, 123101, 0
23201, 123201, 0
23301, 123301, 0
23401, 123401, 0
23501, 123501, 0
23601, 123601, 0
23701, 123701, 0
23801, 123801, 0
23901, 123901, 0
24001, 124001, 0
24101, 124101, 0
24201, 124201, 0
24301, 124301, 0
24401, 124401, 0
24501, 124501, 0
24601, 124601, 0
24701, 124701, 0
24801, 124801, 0
24901, 124901, 0
25001, 125001, 0
25101, 125101, 0
25201, 125201, 0
25301, 125301, 0
25401, 125401, 0
25501, 125501, 0
25601, 125601, 0
25701, 125701, 0
25801, 125801, 0
25901, 125901, 0
26001, 126001, 0
26101, 126101, 0
26201, 126201, 0
26301, 126301, 0
26401, 126401, 0
26501, 126501, 0
26601, 126601, 0
26701, 126701, 0
26801, 126801, 0
26901, 126901, 0
27001, 127001, 0
27101, 127101, 0
27201, 127201, 0
27301, 127301, 0
27401, 127401, 0
27501, 127501, 0
27601, 127601, 0
27701, 127701, 0
27801, 127801, 0
27901, 127901, 0
28001, 128001, 0
28101, 128101, 0
28201, 128201, 0
28301, 128301, 0
28401, 128401, 0
28501, 128501, 0
28601, 128601, 0
28701, 128701, 0
28801, 128801, 0
28901, 128901, 0
29001, 129001, 0
29101, 129101, 0
29201, 129201, 0
29301, 129301, 0
29401, 129401, 0
29501, 129501, 0
29601, 129601, 0
29701, 129701, 0
29801, 129801, 0
29901, 129901, 0
30001, 130001, 0
30101, 130101, 0
30201, 130201, 0
30301, 130301, 0
30401, 130401, 0
30501, 130501, 0
30601, 130601, 0
30701, 130701, 0
30801, 130801, 0
30901, 130901, 0
31001, 131001, 0
31101, 131101, 0
31201, 131201, 0
31301, 131301, 0
31401, 131401, 0
31501, 131501, 0
31601, 131601, 0
31701, 131701, 0
31801, 131801, 1
31901, 131901, 1
32001, 132001, 1
32101, 132101, 1
32201, 132201, 1
32301, 132301, 1
32401, 132401, 1
32501, 132501, 1
32601, 132601, 1
32701, 132701, 1
32801, 132801, 1
32901, 132901, 1
33001, 133001, 1
33101, 133101, 1
33201, 133201, 1
33301, 133301, 1
33401, 133401, 1
33501, 133501, 1
33601, 133601, 1
33701, 133701, 1
33801, 133801, 1
33901, 133901, 1
34001, 134001, 1
34101, 134101, 1
34201, 134201, 1
34301, 134301, 1
34401, 134401, 1
34501, 134501, 1
34601, 134601, 1
34701, 134701, 1
34801, 134801, 1
34901, 134901, 1
35001, 135001, 1
35101, 135101, 1
35201, 135201, 1
35301, 135301, 1
35401, 135401, 1
35501, 135501, 1
35601, 135601, 1
35701, 135701, 1
35801, 135801, 1
35901, 135901, 1
36001, 136001, 1
36101, 136101, 1
36201, 136201, 1
36301, 136301, 1
36401, 136401, 1
36501, 136501, 1
36601, 136601, 1
36701, 136701, 1
36801, 136801, 1
36901, 136901, 1
37001, 137001, 1
37101, 137101, 1
37201, 137201, 1
37301, 137301, 1
37401, 137401, 1
37501, 137501, 1
37601, 137601, 1
37701, 137701, 1
37801, 137801, 1
37901, 137901, 1
38001, 138001, 1
38101, 138101, 1
38201, 138201, 1
38301, 138301, 1
38401, 138401, 1
38501, 138501, 1
38601, 138601, 1
38701, 138701, 1
38801, 138801, 1
38901, 138901, 1
39001, 139001, 1
39101, 139101, 1
39201, 139201, 1
39301, 139301, 1
39401, 139401, 1
39501, 139501, 1
39601, 139601, 1
39701, 139701, 1
39801, 139801, 1
39901, 139901, 1
40001, 140001, 1
40101, 140101, 1
40201, 140201, 1
40301, 140301, 1
40401, 140401, 1
40501, 140501, 1
40601, 140601, 1
40701, 140701, 1
40801, 140801, 1
40901, 140901, 1
41001, 141001, 1
41101, 141101, 1
41201, 141201, 1
41301, 141301, 1
41401, 141401, 1
41501, 141501, 1
41601, 141601, 1
41701, 141701, 1
41801, 141801, 1
41901, 141901, 1
42001, 142001, 1
42101, 142101, 1
42201, 142201, 1
42301, 142301, 1
42401, 142401, 1
42501, 142501, 1
42601, 142601, 1
42701, 142701, 1
42801, 142801, 1
42901, 142901, 1
43001, 143001, 1
43101, 143101, 1
43201, 143201, 1
43301, 143301, 1
43401, 143401, 1
43501, 143501, 1
43601, 143601, 1
43701, 143701, 1
43801, 143801, 1
43901, 143901, 1
44001, 144001, 1
44101, 144101, 1
44201, 144201, 1
44301, 144301, 1
44401, 144401, 1
44501, 144501, 1
44601, 144601, 1
44701, 144701, 1
44801, 144801, 1
44901, 144901, 1
45001, 145001, 1
45101, 145101, 1
45201, 145201, 1
45301, 145301, 1
45401, 145401, 1
45501, 145501, 1
45601, 145601, 1
45701, 145701, 1
45801, 145801, 1
45901, 145901, 1
46001, 146001, 1
46101, 146101, 1
46201, 146201, 1
46301, 146301, 1
46401, 146401, 1
46501, 146501, 1
46601, 146601, 1
46701, 146701, 1
46801, 146801, 1
46901, 146901, 1
47001, 147001, 1
47101, 147101, 1
47201, 147201, 1
47301, 147301, 1
47401, 147401, 1
47501, 147501, 1
47601, 147601, 1
47701, 147701, 1
47801, 147801, 1
47901, 147901, 1
48001, 148001, 1
48101, 148101, 1
48201, 148201, 1
48301, 148301, 1
48401, 148401, 1
48501, 148501, 1
48601, 148601, 1
48701, 148701, 1
48801, 148801, 1
48901, 148901, 1
49001, 149001, 1
49101, 149101, 1
49201, 149201, 1
49301, 149301, 1
49401, 149401, 1
49501, 149501, 1
49601, 149601, 1
49701, 149701, 1
49801, 149801, 1
49901, 149901, 1
50001, 150001, 1
50101, 150101, 1
50201, 150201, 1
50301, 150301, 1
50401, 150401, 1
50501, 150501, 1
50601, 150601, 1
50701, 150701, 1
50801, 150801, 1
50901, 150901, 1
51001, 151001, 1
51101, 151101, 1
51201, 151201, 1
51301, 151301, 1
51401, 151401, 1
51501, 151501, 1
51601, 151601, 1
51701, 151701, 1
51801, 151801, 1
51901, 151901, 1
52001, 152001, 1
52101, 152101, 1
52201, 152201, 1
52301, 152301, 1
52401, 152401, 1
52501, 152501, 1
52601, 152601, 1
52701, 152701, 1
52801, 152801, 1
52901, 152901, 1
53001, 153001, 1
53101, 153101, 1
53201, 153201, 1
53301, 153301, 1
53401, 153401, 1
53501, 153501, 1
53601, 153601, 1
53701, 153701, 1
53801, 153801, 1
53901, 153901, 1
54001, 154001, 1
54101, 154101, 1
54201, 154201, 1
54301, 154301, 1
54401, 154401, 1
54501, 154501, 1
54601, 154601, 1
54701, 154701, 1
54801, 154801, 1
54901, 154901, 1
55001, 155001, 1
55101, 155101, 1
55201, 155201, 1
55301, 155301, 1
55401, 155401, 1
55501, 155501, 1
55601, 155601, 1
55701, 155701, 1
55801, 155801, 1
55901, 155901, 1
56001, 156001, 1
56101, 156101, 1
56201, 156201, 1
56301, 156301, 1
56401, 156401, 1
56501, 156501, 1
56601, 156601, 1
56701, 156701, 1
56801, 156801, 1
56901, 156901, 1
57001, 157001, 1
57101, 157101, 1
57201, 157201, 1
57301, 157301, 1
57401, 157401, 1
57501, 157501, 1
57601, 157601, 1
57701, 157701, 1
57801, 157801, 1
57901, 157901, 1
58001, 158001, 1
58101, 158101, 1
58201, 158201, 1
58301, 158301, 1
58401, 158401, 1
58501, 158501, 1
58601, 158601, 1
58701, 158701, 1
58801, 158801, 1
58901, 158901, 1
59001, 159001, 1
59101, 159101, 1
59201, 159201, 1
59301, 159301, 1
59401, 159401, 1
59501, 159501, 1
59601, 159601, 1
59701, 159701, 1
59801, 159801, 1
59901, 159901, 1
60001, 160001, 1
60101, 160101, 1
60201, 160201, 1
60301, 160301, 1
60401, 160401, 1
60501, 160501, 1
60601, 160601, 1
60701, 160701, 1
60801, 160801, 1
60901, 160901, 1
61001, 161001, 1
61101, 161101, 1
61201, 161201, 1
61301, 161301, 1
61401, 161401, 1
61501, 161501, 1
61601, 161601, 1
61701, 161701, 1
61801, 161801, 1
61901, 161901, 1
62001, 162001, 1
62101, 162101, 1
62201, 162201, 1
62301, 162301, 1
62401, 162401, 1
62501, 162501, 1
62601, 162601, 1
62701, 162701, 1
62801, 162801, 1
62901, 162901, 1
63001, 163001, 1
63101, 163101, 1
63201, 163201, 1
63301, 163301, 1
63401, 163401, 1
63501, 163501, 1
63601, 163601, 1
63701, 163701, 1
63801, 163801, 1
63901, 163901, 1
64001, 164001, 1
64101, 164101, 1
64201, 164201, 1
64301, 164301, 1
64401, 164401, 1
64501, 164501, 1
64601, 164601, 1
64701, 164701, 1
64801, 164801, 1
64901, 164901, 1
65001, 165001, 1
65101, 165101, 1
65201, 165201, 1
65301, 165301, 1
65401, 165401, 1
65501, 165501, 1
65601, 165601, 1
65701, 165701, 1
65801, 165801, 1
65901, 165901, 1
66001, 166001, 1
66101, 166101, 1
66201, 166201, 2
66301, 166301, 2
66401, 166401, 2
66501, 166501, 2
66601, 166601, 2
66701, 166701, 2
66801, 166801, 2
66901, 166901, 2
67001, 167001, 2
67101, 167101, 2
67201, 167201, 2
67301, 167301, 2
67401, 167401, 2
67501, 167501, 2
67601, 167601, 2
67701, 167701, 2
67801, 167801, 2
67901, 167901, 2
68001, 168001, 2
68101, 168101, 2
68201, 168201, 2
68301, 168301, 2
68401, 168401, 2
68501, 168501, 2
68601, 168601, 2
68701, 168701, 2
68801, 168801, 2
68901, 168901, 2
69001, 169001, 2
69101, 169101, 2
69201, 169201, 2
69301, 169301, 2
69401, 169401, 2
69501, 169501, 2
69601, 169601, 2
69701, 169701, 2
69801, 169801, 2
69901, 169901, 2
70001, 170001, 2
70101, 170101, 2
70201, 170201, 2
70301, 170301, 2
70401, 170401, 2
70501, 170501, 2
70601, 170601, 2
70701, 170701, 2
70801, 170801, 2
70901, 170901, 2
71001, 171001, 2
71101, 171101, 2
71201, 171201, 2
71301, 171301, 2
71401, 171401, 2
71501, 171501, 2
71601, 171601, 2
71701, 171701, 2
71801, 171801, 2
71901, 171901, 2
72001, 172001, 2
72101, 172101, 2
72201, 172201, 2
72301, 172301, 2
72401, 172401, 2
72501, 172501, 2
72601, 172601, 2
72701, 172701, 2
72801, 172801, 2
72901, 172901, 2
73001, 173001, 2
73101, 173101, 2
73201, 173201, 2
73301, 173301, 2
73401, 173401, 2
73501, 173501, 2
73601, 173601, 2
73701, 173701, 2
73801, 173801, 2
73901, 173901, 2
74001, 174001, 2
74101, 174101, 2
74201, 174201, 2
74301, 174301, 2
74401, 174401, 2
74501, 174501, 2
74601, 174601, 2
74701, 174701, 2
74801, 174801, 2
74901, 174901, 2
75001, 175001, 2
75101, 175101, 2
75201, 175201, 2
75301, 175301, 2
75401, 175401, 2
75501, 175501, 2
75601, 175601, 2
75701, 175701, 2
75801, 175801, 2
75901, 175901, 2
76001, 176001, 2
76101, 176101, 2
76201, 176201, 2
76301, 176301, 2
76401, 176401, 2
76501, 176501, 2
76601, 176601, 2
76701, 176701, 2
76801, 176801, 2
76901, 176901, 2
77001, 177001, 2
77101, 177101, 2
77201, 177201, 2
77301, 177301, 2
77401, 177401, 2
77501, 177501, 2
77601, 177601, 2
77701, 177701, 2
77801, 177801, 2
77901, 177901, 2
78001, 178001, 2
78101, 178101, 2
78201, 178201, 2
78301, 178301, 2
78401, 178401, 2
78501, 178501, 2
78601, 178601, 2
78701, 178701, 2
78801, 178801, 2
78901, 178901, 2
79001, 179001, 2
79101, 179101, 2
79201, 179201, 2
79301, 179301, 2
79401, 179401, 2
79501, 179501, 2
79601, 179601, 2
79701, 179701, 2
79801, 179801, 2
79901, 179901, 2
80001, 180001, 2
80101, 180101, 2
80201, 180201, 2
80301, 180301, 2
80401, 180401, 2
80501, 180501, 2
80601, 180601, 2
80701, 180701, 2
80801, 180801, 2
80901, 180901, 2
81001, 181001, 2
81101, 181101, 2
81201, 181201, 2
81301, 181301, 2
81401, 181401, 2
81501, 181501, 2
81601, 181601, 2
81701, 181701, 2
81801, 181801, 2
81901, 181901, 2
82001, 182001, 2
82101, 182101, 2
82201, 182201, 2
82301, 182301, 2
82401, 182401, 2
82501, 182501, 2
82601, 182601, 2
82701, 182701, 2
82801, 182801, 2
82901, 182901, 2
83001, 183001, 2
83101, 183101, 2
83201, 183201, 2
83301, 183301, 2
83401, 183401, 2
83501, 183501, 2
83601, 183601, 2
83701, 183701, 2
83801, 183801, 2
83901, 183901, 2
84001, 184001, 2
84101, 184101, 2
84201, 184201, 2
84301, 184301, 2
84401, 184401, 2
84501, 184501, 2
84601, 184601, 2
84701, 184701, 2
84801, 184801, 2
84901, 184901, 2
85001, 185001, 2
85101, 185101, 2
85201, 185201, 2
85301, 185301, 2
85401, 185401, 2
85501, 185501, 2
85601, 185601, 2
85701, 185701, 2
85801, 185801, 2
85901, 185901, 2
